 Mach Number             Cd Rocket - (Unpowered) Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Interference Drag       Fin Skin Friction      
 8.10000000000000E-0001  1.96278910862204E-0001  9.16520526671803E-0002  0.00000000000000E+0000  7.34218412073601E-0002  3.12050169876640E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 8.40000000000000E-0001  1.95659828956108E-0001  9.12259502523519E-0002  1.39555304422354E-0004  7.35931125197486E-0002  3.07012108795855E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 8.70000000000000E-0001  1.97354228378137E-0001  9.07919970568418E-0002  2.26363519905138E-0003  7.45240403649541E-0002  2.97745557572894E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 9.00000000000000E-0001  2.05165478288776E-0001  9.03506231542341E-0002  6.96121122987020E-0003  7.94114115522827E-0002  2.84422323523889E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 9.30000000000000E-0001  2.19349544241958E-0001  8.99022443413030E-0002  1.42322833968788E-0002  8.84879580430358E-0002  2.67270584607406E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 9.60000000000000E-0001  2.39934887518367E-0001  8.94472625724791E-0002  2.40768517000773E-0002  1.01753679837213E-0001  2.46570934085975E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 9.90000000000000E-0001  2.66954730306819E-0001  8.89860663811866E-0002  3.64949161394656E-0002  1.19208576934815E-0001  2.22651708513510E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 1.02000000000000E+0000  3.35782574172853E-0001  8.79259054274653E-0002  5.14864767150436E-0002  1.40852649335843E-0001  1.94571150561460E-0002  3.60604276383558E-0002  0.00000000000000E+0000 
 1.05000000000000E+0000  3.74248529931348E-0001  8.65791335290921E-0002  6.90515334268115E-0002  1.66685897040294E-0001  1.63896389106915E-0002  3.55423270244589E-0002  0.00000000000000E+0000 
 1.08000000000000E+0000  3.88548110573681E-0001  8.52456749109230E-0002  8.91900862747693E-0002  1.65917258058290E-0001  1.31867052878813E-0002  3.50083860418177E-0002  0.00000000000000E+0000 
 1.11000000000000E+0000  3.98165862919749E-0001  8.39257715892829E-0002  1.04708998130079E-0001  1.64987006609836E-0001  9.89772827633226E-0003  3.46463583142184E-0002  0.00000000000000E+0000 
 1.14000000000000E+0000  3.93911546693111E-0001  8.26196413623716E-0002  1.06426362673426E-0001  1.63922527620297E-0001  6.57182122427190E-0003  3.43711938127439E-0002  0.00000000000000E+0000 
 1.17000000000000E+0000  3.89245995961465E-0001  8.13274790416708E-0002  1.07765938031201E-0001  1.62746944187354E-0001  3.25709602423790E-0003  3.41485386770009E-0002  0.00000000000000E+0000 
 1.20000000000000E+0000  3.84263978720394E-0001  8.00494576295055E-0002  1.08773613579930E-0001  1.61479827408144E-0001  4.75745192770011E-0018  3.39610801028153E-0002  0.00000000000000E+0000 
 1.23000000000000E+0000  3.82213126322441E-0001  7.87857294449925E-0002  1.09490751178290E-0001  1.60137777044499E-0001  0.00000000000000E+0000  3.37988686546595E-0002  0.00000000000000E+0000 
 1.26000000000000E+0000  3.79881716072936E-0001  7.75364272005199E-0002  1.09954730026738E-0001  1.58734898667058E-0001  0.00000000000000E+0000  3.36556601786201E-0002  0.00000000000000E+0000 
 1.29000000000000E+0000  3.77311556158590E-0001  7.63016650308119E-0002  1.10199414700262E-0001  1.57283197401084E-0001  0.00000000000000E+0000  3.35272790264308E-0002  0.00000000000000E+0000 
